issueSymbolIdentifier,settlementDate,issueName,marketCategoryCode,marketCategoryDescription,currentShortShareNumber,previousShortShareNumber,changePercent,percentageChangefromPreviousShort,averageShortShareNumber,daysToCoverNumber
SMTYF,15-08-2024,SAMTY RESIDENTIAL INVT CORP SH,U,Other OTC,14,8,75.00,6,0,999.99
SMUPF,15-08-2024,Sims Metal Management Ltd Ordi,U,Other OTC,291021,300336,-3.10,-9315,1596,182.34
SMWCF,15-08-2024,SSGA SPDR ETFS EUROPE II PLC S,U,Other OTC,235,655,-64.12,-420,102,2.30
SNAAF,15-08-2024,SAN-A CO LTD OKINAWA SHS (Japa,U,Other OTC,1886,3586,-47.41,-1700,0,999.99
SNANF,15-08-2024,Sona Nanotech Inc Common Share,U,Other OTC,39778,39823,-0.11,-45,1192,33.37
SNBH,15-08-2024,"Sentient Brands Holdings, Inc.",U,Other OTC,150,150,0.00,0,473,1.00
SNBIF,15-08-2024,Sanbio Co Ltd. Common Stock (J,U,Other OTC,776880,1050666,-26.06,-273786,0,999.99
SNBOY,15-08-2024,Sanbio Co Ltd. American Deposi,U,Other OTC,111,111,0.00,0,0,999.99
SNCAF,15-08-2024,ATKINSREALIS GROUP INC COM (Ca,U,Other OTC,557883,413114,35.04,144769,972,573.95
SNCNQ,15-08-2024,SUNAC CHINA HOLDINGS LIMITED S,U,Other OTC,43803834,28438834,54.03,15365000,0,999.99
SNCPF,15-08-2024,Sun Corp Ordinary Shares (Japa,U,Other OTC,25714,26700,-3.69,-986,1303,19.73
SNDVF,15-08-2024,Scandinavian Tob Group AS Ordi,U,Other OTC,88000,88000,0.00,0,271,324.72
SNEJF,15-08-2024,Sony Corp Ord Ordinary Shares,U,Other OTC,1281349,910390,40.75,370959,22449,57.08
SNFRF,15-08-2024,Sinofert Holdings Ltd Ordinary,U,Other OTC,344000,0,100.00,344000,0,999.99
SNGCF,15-08-2024,SANU GOLD CORP Common Shares,U,Other OTC,50889,0,100.00,50889,271281,1.00
SNGNF,15-08-2024,Singapore Telecommunications L,U,Other OTC,3697333,6656907,-44.46,-2959574,291,999.99
SNHMF,15-08-2024,Shinnihon Corp 1879 SHS (Japan,U,Other OTC,5174,1774,191.66,3400,0,999.99
SNIPF,15-08-2024,Snipp Interactive Inc Common S,U,Other OTC,56123,54181,3.58,1942,369323,1.00
SNIRF,15-08-2024,Senior Plc Ordinary Shares,U,Other OTC,447,380,17.63,67,1273,1.00
SNKCF,15-08-2024,SENKO GROUP HLDGS CO LTD Ordin,U,Other OTC,97210,15110,543.35,82100,0,999.99
SNKUF,15-08-2024,SANKYU INC TOKYO COM STK (Japa,U,Other OTC,10976,9676,13.44,1300,0,999.99
SNLAF,15-08-2024,Sino Land Co Ltd Ord H $1 Par,U,Other OTC,354564,354464,0.03,100,18,999.99
SNLAY,15-08-2024,Sino Land Company Ltd Sponsore,U,Other OTC,5409,1721,214.29,3688,2604,2.08
SNLGF,15-08-2024,SAN LORENZO GOLD CORP Common S,U,Other OTC,1875,1875,0.00,0,0,999.99
SNLRF,15-08-2024,SANLORENZO SPA AZIONI ORDINARI,U,Other OTC,251603,249528,0.83,2075,0,999.99
SNMRF,15-08-2024,Snam SPA Ordinary Shares (Ital,U,Other OTC,41965342,46045522,-8.86,-4080180,916,999.99
SNMRY,15-08-2024,SNAM S P A ADR - Unsponsored (,U,Other OTC,19734,25578,-22.85,-5844,79823,1.00
SNMSF,15-08-2024,SPIN MASTER CORP SUB VTG COM (,U,Other OTC,436134,342368,27.39,93766,8571,50.88
SNMYF,15-08-2024,Suncorp Group Ltd Ordinary Sha,U,Other OTC,1586806,2694699,-41.11,-1107893,77,999.99
SNNAF,15-08-2024,SIENNA RESOURCES INC Ordinary,U,Other OTC,14359,398,3507.79,13961,133041,1.00
SNNAQ,15-08-2024,"Sienna Biopharmaceuticals, Inc",U,Other OTC,1008,1008,0.00,0,0,999.99
SNNC,15-08-2024,"Sibannac, Inc. Common Stock",U,Other OTC,866,766,13.05,100,219027,1.00
SNNUF,15-08-2024,Smith & Nephew Plc Ord Ordinar,U,Other OTC,2337937,2388089,-2.10,-50152,2920,800.66
SNOTF,15-08-2024,Sinotrans Ltd Shs H,U,Other OTC,450908,483913,-6.82,-33005,844364,1.00
SNPHF,15-08-2024,Santen Pharmaceutical Co Ordin,U,Other OTC,399539,315139,26.78,84400,42,999.99
SNPHY,15-08-2024,Santen Pharmaceutical Co Unspo,U,Other OTC,2243,1886,18.93,357,28248,1.00
SNPMF,15-08-2024,China Petroleum & Chemical Cor,U,Other OTC,2898372,22690017,-87.23,-19791645,126566,22.90
SNPTF,15-08-2024,Sunny Optical Technology (Grou,U,Other OTC,5660403,5621640,0.69,38763,491,999.99
SNPW,15-08-2024,Sun Pacific Holding Corp. Comm,U,Other OTC,3,49,-93.88,-46,714,1.00
SNRG,15-08-2024,Susglobal Energy Corp Common S,U,Other OTC,8585,8585,0.00,0,121612,1.00
SNROF,15-08-2024,Sanrio Co Ltd Ordinary Shares,U,Other OTC,1126926,994589,13.31,132337,191,999.99
SNRY,15-08-2024,"Solar Energy Initiatives, Inc.",U,Other OTC,96609,506326,-80.92,-409717,871059,1.00
SNSNF,15-08-2024,SANSAN INC COM STK (Japan),U,Other OTC,387495,456749,-15.16,-69254,13091,29.60
SNTMF,15-08-2024,SENSETIME GROUP INC USD CL B S,U,Other OTC,143017000,137696858,3.86,5320142,642,999.99
SNTW,15-08-2024,SUMMIT NETWORKS INC  Common St,U,Other OTC,100,100,0.00,0,0,999.99
SNTX,15-08-2024,"Suntex Enterprises, Inc. Commo",U,Other OTC,1,1,0.00,0,17391,1.00
SNVFF,15-08-2024,Sonoro Energy Ltd. Common Shar,U,Other OTC,54,54,0.00,0,9612,1.00
SNVVF,15-08-2024,Step Energy Svcs Ltd Ordinary,U,Other OTC,237837,173413,37.15,64424,21764,10.93
SNWAF,15-08-2024,SANWA HOLDINGS CORP Ordinary S,U,Other OTC,218773,87673,149.53,131100,0,999.99
SNWGF,15-08-2024,SNOWLINE GOLD CORP Common Shar,U,Other OTC,468215,500932,-6.53,-32717,173926,2.69
SNWR,15-08-2024,Sanwire Corporation Common Sto,U,Other OTC,360,360,0.00,0,12099359,1.00
SNWV,15-08-2024,"SANUWAVE Health, Inc. Common S",U,Other OTC,157441,104868,50.13,52573,903367,1.00
SNYNF,15-08-2024,Sanofi Ordinary Shares (France,U,Other OTC,221066,225834,-2.11,-4768,102912,2.15
SNYYF,15-08-2024,Sany Heavy Equipment Internati,U,Other OTC,897000,645308,39.00,251692,927,967.64
SNZZF,15-08-2024,Senzime AB Ordinary Shares (Sw,U,Other OTC,100,100,0.00,0,36364,1.00
SOAGY,15-08-2024,Sartorius AG UNsponsored ADR (,U,Other OTC,6290,4381,43.57,1909,37137,1.00
SOBKY,15-08-2024,Softbank Corp American Deposit,U,Other OTC,19052,15321,24.35,3731,77631,1.00
SOCNF,15-08-2024,SOCIONEXT INC COM STK (Japan),U,Other OTC,2173918,2027427,7.23,146491,0,999.99
SOFO,15-08-2024,SONIC FDRY INC Common Stock,U,Other OTC,28741,28741,0.00,0,1159,24.80
SOFT,15-08-2024,"SofTech, Inc. Common Stock",U,Other OTC,500,500,0.00,0,0,999.99
SOHGF,15-08-2024,Sohgo Security Services Co Ltd,U,Other OTC,106864,249764,-57.21,-142900,0,999.99
SOHOF,15-08-2024,Soho China Limited Ordinary sh,U,Other OTC,2289478,2289478,0.00,0,0,999.99
SOHVF,15-08-2024,Sumitomo Heavy Inds Co Ordinar,U,Other OTC,148943,80563,84.88,68380,219,680.11
SOHVY,15-08-2024,Sumitomo Heavy Industries Ltd,U,Other OTC,1026,851,20.56,175,186,5.52
SOIEF,15-08-2024,Stolt-Nielsen Ltd Ordinary Sha,U,Other OTC,72,106,-32.08,-34,691,1.00
SOLCF,15-08-2024,Sol Global Invts Corp Ordinary,U,Other OTC,76141,87195,-12.68,-11054,31144,2.44
SOLLF,15-08-2024,Shui on Land Ltd Ordinary Shar,U,Other OTC,277000,355000,-21.97,-78000,0,999.99
SOLLY,15-08-2024,Shui on Land Ltd Unsponsored A,U,Other OTC,412,409,0.73,3,7,58.86
SOLTF,15-08-2024,"Nxera Pharma Co.,Ltd. Ordinary",U,Other OTC,2359043,2278725,3.52,80318,109,999.99
SOME,15-08-2024,Somerset Trust Holding Co Comm,U,Other OTC,162,320,-49.38,-158,4264,1.00
SOMLF,15-08-2024,Secom Co Ltd Ordinary Shares,U,Other OTC,135280,514628,-73.71,-379348,272,497.35
SOMLY,15-08-2024,Secom Co Ltd American Deposita,U,Other OTC,40767,66000,-38.23,-25233,229208,1.00
SOMMF,15-08-2024,Sumitomo Chemical Co Ltd Ordin,U,Other OTC,9250563,16126106,-42.64,-6875543,1809,999.99
SOMMY,15-08-2024,Sumitomo Chemical Co Ltd Unspo,U,Other OTC,5991,6893,-13.09,-902,23608,1.00
SONVF,15-08-2024,Sonova Holding AG Ordinary Sha,U,Other OTC,215165,210305,2.31,4860,79,999.99
SONVY,15-08-2024,Sonova Holding AG Unsponsored,U,Other OTC,2783,8093,-65.61,-5310,19960,1.00
SONX,15-08-2024,SONENDO INC COM,U,Other OTC,34921,8484,311.61,26437,363663,1.00
SOOBF,15-08-2024,"Sappora Holdings, Ltd. Ordinar",U,Other OTC,206382,196529,5.01,9853,0,999.99
SOOYF,15-08-2024,S Pool Inc Tokyo Ordinary Shar,U,Other OTC,448785,423545,5.96,25240,0,999.99
SOSAF,15-08-2024,SOSTRAVEL COM SPA AZIONI ORDIN,U,Other OTC,24,24,0.00,0,0,999.99
SOSO,15-08-2024,Storage Computer Corporation C,U,Other OTC,400,400,0.00,0,0,999.99
SOSSF,15-08-2024,SONAE SGPS SA MAIA Ordinary Sh,U,Other OTC,90000,90000,0.00,0,0,999.99
SOTDF,15-08-2024,Stroeer SE Ordinary Shares (Ge,U,Other OTC,142057,144944,-1.99,-2887,0,999.99
SOTGY,15-08-2024,Sunny Optical Technology Group,U,Other OTC,583,1627,-64.17,-1044,7470,1.00
SOTHF,15-08-2024,SOTETSU HOLDINGS INC Ordinary,U,Other OTC,134771,122762,9.78,12009,0,999.99
SOUHY,15-08-2024,South32 Ltd American Depositar,U,Other OTC,15599,15490,0.70,109,566484,1.00
SPAEF,15-08-2024,Space Co Ltd Ordinary Shares (,U,Other OTC,500,700,-28.57,-200,0,999.99
SPASF,15-08-2024,Singapore Airport Terminal Ser,U,Other OTC,358857,615657,-41.71,-256800,1355,264.84
SPAZF,15-08-2024,Spanish Mountain Gold Ltd. Com,U,Other OTC,20200,4650,334.41,15550,67648,1.00
SPBRF,15-08-2024,SEACREST PETROLEO BERMUDA LTD,U,Other OTC,97800,0,100.00,97800,0,999.99
SPCNF,15-08-2024,SPC NICKEL CORP Ordinary Share,U,Other OTC,1856,1856,0.00,0,0,999.99
SPDC,15-08-2024,SPEED COMM INC Common Shares,U,Other OTC,33,33,0.00,0,2,16.50
SPEC,15-08-2024,SPECTAIRE HLDGS INC Common Sto,U,Other OTC,50022,282608,-82.30,-232586,717926,1.00
SPECW,15-08-2024,SPECTAIRE HLDGS INC Warrant,U,Other OTC,10389,10389,0.00,0,6598,1.57
SPEYF,15-08-2024,SPEY RES CORP Common Shares,U,Other OTC,524,0,100.00,524,1886,1.00
SPGYF,15-08-2024,"Whitecap Resources, Inc. Commo",U,Other OTC,16124655,17866362,-9.75,-1741707,218384,73.84
SPHCF,15-08-2024,SPROTT PHYSICAL COPPER TR UNIT,U,Other OTC,3000,0,100.00,3000,341,8.80
SPHDF,15-08-2024,Santhera Pharmaceuticals Holdi,U,Other OTC,79881,79881,0.00,0,0,999.99
SPHEF,15-08-2024,SPH REIT Units (Singapore),U,Other OTC,11,63211,-99.98,-63200,0,999.99
SPHIF,15-08-2024,SUPER HI INTL HLDGS LTD USD OR,U,Other OTC,314599,293599,7.15,21000,0,999.99
SPHRF,15-08-2024,Starpharma Holdings Ltd Ordina,U,Other OTC,325833,355833,-8.43,-30000,0,999.99
SPHRY,15-08-2024,Starpharma Holdings Ltd Sponso,U,Other OTC,3601,3601,0.00,0,18,200.06
SPIDY,15-08-2024,Septeni Holdings Co Ltd Tokyo,U,Other OTC,11,11,0.00,0,0,999.99
SPIWF,15-08-2024,Spie SA Ordinary Shares (Franc,U,Other OTC,100156,103606,-3.33,-3450,0,999.99
SPKKY,15-08-2024,SPARK NEW ZEALAND LTD ADR - Sp,U,Other OTC,32892,45387,-27.53,-12495,216346,1.00
SPLIF,15-08-2024,VERTICAL PEAK HLDGS INC NEW Co,U,Other OTC,25,25,0.00,0,0,999.99
SPND,15-08-2024,Spindletop Oil & Gas Co Common,U,Other OTC,257,114,125.44,143,778,1.00
SPNUF,15-08-2024,Spirent plc Ordinary Shares,U,Other OTC,2329,25261,-90.78,-22932,0,999.99
SPOFF,15-08-2024,EARTHLABS INC Common Shares,U,Other OTC,50343,10000,403.43,40343,101109,1.00
SPPSY,15-08-2024,Sopra Steria Group American De,U,Other OTC,100,100,0.00,0,0,999.99
SPRZ,15-08-2024,"Spriza, Inc. Common Stock",U,Other OTC,3,3,0.00,0,0,999.99
SPSAF,15-08-2024,Sopra Sa Ordinary Shares (Fran,U,Other OTC,39,39,0.00,0,0,999.99
SPSTF,15-08-2024,Singapore Post Ltd Ordinary Sh,U,Other OTC,85841,275941,-68.89,-190100,0,999.99
SPSTY,15-08-2024,Singapore Post Ltd Unsponsored,U,Other OTC,7,7,0.00,0,16,1.00
SPTJF,15-08-2024,Sinopec Shanghai Petrochemical,U,Other OTC,4908000,4426000,10.89,482000,6336,774.62
SPVNF,15-08-2024,Spectra7 Microsystems Inc Comm,U,Other OTC,12906,13860,-6.88,-954,5905,2.19
SPWUF,15-08-2024,SSGA SPDR ETFS EUROPE II PLC M,U,Other OTC,145,0,100.00,145,1182,1.00
SPXCF,15-08-2024,Singapore Exchange Ltd Ordinar,U,Other OTC,248785,300227,-17.13,-51442,8937,27.84
SPXCY,15-08-2024,Singapore Exchange Ltd Unspons,U,Other OTC,2290,1001,128.77,1289,8430,1.00
SPXSF,15-08-2024,SPIRAX GROUP PLC Ordinary Shar,U,Other OTC,91043,80329,13.34,10714,92,989.60
SPXSY,15-08-2024,Spirax Group plc American Depo,U,Other OTC,371,461,-19.52,-90,968,1.00
SPXXF,15-08-2024,Sparebanken 1 Nord Norge Prima,U,Other OTC,33,33,0.00,0,0,999.99
SQCF,15-08-2024,Susquehanna Community Financia,U,Other OTC,252,2699,-90.66,-2447,596,1.00
SQNNY,15-08-2024,Square Enix Hldgs Co Ltd Ameri,U,Other OTC,1428,3065,-53.41,-1637,2668,1.00
SQNXF,15-08-2024,Square Enix Co Ltd Ordinary Sh,U,Other OTC,155646,113463,37.18,42183,39,999.99
SQZB,15-08-2024,SQZ BIOTECHNOLOGIES CO Common,U,Other OTC,22832,22832,0.00,0,13536,1.69
SQZZF,15-08-2024,Serica Energy Plc Ordinary Sha,U,Other OTC,138161,115244,19.89,22917,14432,9.57
SRAFF,15-08-2024,Sandfire Resources America Inc,U,Other OTC,1080,9679,-88.84,-8599,71835,1.00
SRAIF,15-08-2024,STADLER RAIL AG NAMEN AKT (Swi,U,Other OTC,210449,179988,16.92,30461,0,999.99
SRAMF,15-08-2024,SISRAM MED LTD SHARE (Israel),U,Other OTC,78,78,0.00,0,0,999.99
SRAX,15-08-2024,SRAX INC Common Stock,U,Other OTC,136300,136300,0.00,0,7246,18.81
SRBCF,15-08-2024,Sirona Biochem Corp. Ordinary,U,Other OTC,17522,17542,-0.11,-20,727,24.10
SRBEF,15-08-2024,VUSIONGROUP Ordinary Shares,U,Other OTC,149255,140589,6.16,8666,20,999.99
SRBIF,15-08-2024,Serabi Gold Plc Ordinary Share,U,Other OTC,95,95,0.00,0,1000,1.00
SRBZF,15-08-2024,STRATEC BIOMEDICAL SYSTEMS AG,U,Other OTC,38103,38743,-1.65,-640,0,999.99
SRCAF,15-08-2024,STRIA LITHIUM INC COM NEW (Can,U,Other OTC,370,370,0.00,0,7241,1.00
SRCGF,15-08-2024,HOMELAND NICKEL INC Common Sha,U,Other OTC,1000,1000,0.00,0,2364,1.00
SRCH,15-08-2024,Searchlight Minerals Corp. Com,U,Other OTC,20000,20000,0.00,0,59885,1.00
SRCRF,15-08-2024,SCORPIO GOLD CORP NEW COM PAR,U,Other OTC,6180,7302,-15.37,-1122,103512,1.00
SREDF,15-08-2024,Storebrand (F) Ordinary Shares,U,Other OTC,634551,485770,30.63,148781,2,999.99
SREDY,15-08-2024,Storebrand ASA Unsponsored ADR,U,Other OTC,195,6,3150.00,189,76,2.57
SRGBF,15-08-2024,Suruga Bank Ltd Ordinary share,U,Other OTC,564270,627690,-10.10,-63420,0,999.99
SRGHY,15-08-2024,Shoprite Holdings Ltd Ord SPON,U,Other OTC,713,4358,-83.64,-3645,2525,1.00
SRGMF,15-08-2024,FALCON ENERGY MATLS PLC ORD SH,U,Other OTC,587,587,0.00,0,0,999.99
SRHBF,15-08-2024,Starhub Ltd Ordinary Shares (S,U,Other OTC,212736,199536,6.62,13200,0,999.99
SRHGF,15-08-2024,Shoprite Holdings Ltd Ord Ordi,U,Other OTC,150135,152660,-1.65,-2525,0,999.99
SRHYY,15-08-2024,SYRAH RES LTD  American Deposi,U,Other OTC,1374,0,100.00,1374,2888,1.00
SRKE,15-08-2024,"Strake, Inc. Common Stock",U,Other OTC,4947,0,100.00,4947,14922,1.00
SRLY,15-08-2024,Southern Realty Co Common Stoc,U,Other OTC,32,6,433.33,26,8,4.00
SRLZF,15-08-2024,Salazar Resources Ltd Ordinary,U,Other OTC,507936,503027,0.98,4909,76182,6.67
SRMGF,15-08-2024,SPAREBANK 1 SMN Primary Capita,U,Other OTC,3050,9203,-66.86,-6153,0,999.99
SRMX,15-08-2024,"Saddle Ranch Media, Inc. Commo",U,Other OTC,5400,0,100.00,5400,11299146,1.00
SRNE,15-08-2024,SORRENTO THERAPEUTICS INC Comm,U,Other OTC,6406362,6406432,0.00,-70,223843,28.62
SRNMF,15-08-2024,Sirnaomics Ltd HKD ORD SHS (Ca,U,Other OTC,26,1676,-98.45,-1650,0,999.99
SRNW,15-08-2024,Stratos Renewables Corporation,U,Other OTC,35,35,0.00,0,10160,1.00
SROYF,15-08-2024,Sailfish Royalty Corp Common S,U,Other OTC,1628,999,62.96,629,27173,1.00
SRPIF,15-08-2024,Starts Proceed Investment Corp,U,Other OTC,854,549,55.56,305,0,999.99
SRRE,15-08-2024,"Sunrise Real Estate Group, Inc",U,Other OTC,130,130,0.00,0,0,999.99
SRRHF,15-08-2024,SIERRA RUTILE HLDGS LTD Ordina,U,Other OTC,800,800,0.00,0,237,3.38
SRRLF,15-08-2024,SIRIUS REAL ESTATE LTD Ordinar,U,Other OTC,752935,769027,-2.09,-16092,0,999.99
SRRTF,15-08-2024,SLATE GROCERY REIT Unit,U,Other OTC,242647,213098,13.87,29549,13080,18.55
SRSCQ,15-08-2024,Sears Canada Inc Common Shares,U,Other OTC,69942,69942,0.00,0,20,999.99
SRSIF,15-08-2024,Strateco Resources Inc Ordinar,U,Other OTC,100,100,0.00,0,0,999.99
SRSYF,15-08-2024,SATO RESTAURANT SYSTEMS CO LTD,U,Other OTC,22300,20200,10.40,2100,0,999.99
SRTOY,15-08-2024,Sartorius Stedim Biotech S A U,U,Other OTC,660,806,-18.11,-146,1706,1.00
SRTSF,15-08-2024,Sarantis Sa Reg. Shares (Greec,U,Other OTC,1,0,100.00,1,0,999.99
SRTTY,15-08-2024,Zozo Inc American Depositary R,U,Other OTC,2479,5413,-54.20,-2934,20339,1.00
SRUUF,15-08-2024,SPROTT PHYSICAL URANIUM TR UNI,U,Other OTC,1329981,930215,42.98,399766,801005,1.66
SRWRF,15-08-2024,Solarworld Ag Ordinary Shares,U,Other OTC,333,333,0.00,0,455,1.00
SRXXF,15-08-2024,Sparx Asset Management Co Ltd,U,Other OTC,836,386,116.58,450,18,46.44
SSAAF,15-08-2024,Ssab Swedish Steel A Sh Sk25 P,U,Other OTC,10,12,-16.67,-2,71,1.00
SSAAY,15-08-2024,Ssab Swedish Steel A Sh Sk25 P,U,Other OTC,8268,6269,31.89,1999,2992,2.76
SSABF,15-08-2024,SSAB SWEDISH STEEL REG SHS -B,U,Other OTC,3201587,1703999,87.89,1497588,91,999.99
SSBBF,15-08-2024,SSGA SPDR ETFS EUROPE I PLC BL,U,Other OTC,415,446,-6.95,-31,0,999.99
SSBP,15-08-2024,SSB Bancorp Inc Common Stock,U,Other OTC,97,0,100.00,97,402,1.00
SSCDF,15-08-2024,SSGA SPDR ETFS EUROPE II PLC S,U,Other OTC,75,100,-25.00,-25,385,1.00
SSDOF,15-08-2024,Shiseido Co Ltd Ord Ordinary S,U,Other OTC,2324830,2320320,0.19,4510,16995,136.79
SSDOY,15-08-2024,Shiseido Co Ltd Ord American D,U,Other OTC,2940,20796,-85.86,-17856,371299,1.00
SSDRF,15-08-2024,SSGA SPDR ETFS EUROPE I PLC SP,U,Other OTC,5627,3677,53.03,1950,8581,1.00
SSDVF,15-08-2024,SSGA SPDR ETFS EUROPE I PLC SP,U,Other OTC,44,0,100.00,44,0,999.99
SSEBF,15-08-2024,SILVER SPRUCE RES INC COM NEW,U,Other OTC,15,185,-91.89,-170,111000,1.00
SSEEF,15-08-2024,SSGA SPDR ETFS Europe I PLC Sh,U,Other OTC,212,243,-12.76,-31,4725,1.00
SSEHF,15-08-2024,SSGA SPDR ETFS EUROPE II PLC S,U,Other OTC,1246,1420,-12.25,-174,24,51.92
SSEUF,15-08-2024,SSGA SPDR ETFS Europe II Plc R,U,Other OTC,26935,24908,8.14,2027,15529,1.73
SSEXF,15-08-2024,SSGA SPDR ETFS Europe II PLC S,U,Other OTC,1102,0,100.00,1102,948,1.16
SSEZF,15-08-2024,SSE Plc Ordinary Shares (Unite,U,Other OTC,341437,346729,-1.53,-5292,211,999.99
SSEZY,15-08-2024,SSE Plc Sponsored ADR (United,U,Other OTC,312449,186587,67.45,125862,74345,4.20
SSGBF,15-08-2024,SSGA SPDR ETFS EUROPE I PLC SP,U,Other OTC,60280,20510,193.91,39770,29168,2.07
SSGEF,15-08-2024,SSGA SPDR ETFS EUROPE II PLC A,U,Other OTC,589,540,9.07,49,156,3.78
SSGMF,15-08-2024,SSGA SPDR ETFS Europe II Plc S,U,Other OTC,134,0,100.00,134,25,5.36
SSGRF,15-08-2024,Super Retail Group Ltd Ordinar,U,Other OTC,254999,143922,77.18,111077,0,999.99
SSGUF,15-08-2024,SPDR S&P US Utilities Select S,U,Other OTC,27,1712,-98.42,-1685,2712,1.00
SSGWF,15-08-2024,SSGA SPDR ETFs Europe II PLC M,U,Other OTC,226,0,100.00,226,13,17.38
SSGXF,15-08-2024,SSGA SPDR ETFs Europe II PLC S,U,Other OTC,68,552,-87.68,-484,1111,1.00
SSHLF,15-08-2024,SUNAC SVCS HLDGS LTD Common St,U,Other OTC,2360,2360,0.00,0,0,999.99
SSHLY,15-08-2024,Sunac Services Holdings Ltd. A,U,Other OTC,320,320,0.00,0,0,999.99
SSHXF,15-08-2024,SSGA SPDR ETFs Europe II PLC M,U,Other OTC,320,320,0.00,0,50,6.40
SSILF,15-08-2024,Sa Sa International Holdings L,U,Other OTC,1,1,0.00,0,0,999.99
SSLLF,15-08-2024,Siltronic AG Ordinary Shares (,U,Other OTC,45637,61511,-25.81,-15874,8,999.99
SSLRF,15-08-2024,SOSILA LOGISTICS REIT INC REIT,U,Other OTC,78,52,50.00,26,0,999.99
SSLZY,15-08-2024,"Santos, Ltd. American Deposita",U,Other OTC,47869,69846,-31.46,-21977,398523,1.00
SSMFF,15-08-2024,SFC Energy AG Ordinary Shares,U,Other OTC,2547,1575,61.71,972,0,999.99
SSMXF,15-08-2024,SYSMEX CORP KOBE COM STK (Japa,U,Other OTC,2060513,2035807,1.21,24706,2377,866.85
SSMXY,15-08-2024,Sysmex Corporation Unsponsored,U,Other OTC,100261,6007,1569.07,94254,129175,1.00
SSNBF,15-08-2024,SBI SUMISHIN NET BK LTD COM ST,U,Other OTC,270720,164051,65.02,106669,164,999.99
SSNEF,15-08-2024,Sansin Electronics Co Ltd Ordi,U,Other OTC,750,350,114.29,400,0,999.99
SSNGY,15-08-2024,Samsung Elec Co Ltd N-Vtg 144A,U,Other OTC,395,375,5.33,20,0,999.99
SSNHZ,15-08-2024,Samsung Elec Co Ltd N-Vtg 144A,U,Other OTC,5806,5521,5.16,285,0,999.99
SSPLF,15-08-2024,SAFE SUPPLY STREAMING CO LTD C,U,Other OTC,1021,0,100.00,1021,47951,1.00
SSPPF,15-08-2024,SSP GROUP PLC Ordinary Shares,U,Other OTC,239083,210217,13.73,28866,2,999.99
SSPRF,15-08-2024,SSGA SPDR ETFS EUROPE I PLC SP,U,Other OTC,107846,115646,-6.74,-7800,0,999.99
SSREF,15-08-2024,Swiss Re Ltd Ordinary Shares (,U,Other OTC,2145541,2284372,-6.08,-138831,3554,603.70
SSREY,15-08-2024,Swiss Re Ltd Sponsored ADR (Sw,U,Other OTC,20525,9354,119.42,11171,86812,1.00
SSSAF,15-08-2024,SHURGARD SELF STORAGE LTD Ordi,U,Other OTC,116064,111052,4.51,5012,0,999.99
SSSEF,15-08-2024,SSGA SPDR ETFs Europe II Plc S,U,Other OTC,4125,1650,150.00,2475,320,12.89
SSSGY,15-08-2024,Sartorius AG Unsponsored ADR (,U,Other OTC,57,57,0.00,0,0,999.99
SSSPF,15-08-2024,SSGA SPDR ETFS Europe I PLC Ex,U,Other OTC,579,718,-19.36,-139,203,2.85
SSTRF,15-08-2024,Silverstar Holdings Ltd Common,U,Other OTC,200,200,0.00,0,0,999.99
SSTVF,15-08-2024,Straits Trading Company Limite,U,Other OTC,1,0,100.00,1,0,999.99
SSUMF,15-08-2024,Sumitomo Corp Ordinary Shares,U,Other OTC,276560,757816,-63.51,-481256,11452,24.15
SSUMY,15-08-2024,Sumitomo Corp American Deposit,U,Other OTC,2848,9434,-69.81,-6586,215724,1.00
SSUNF,15-08-2024,SIGNA SPORTS UTD BV SHS (Nethe,U,Other OTC,71375,71375,0.00,0,18326,3.89
SSUTF,15-08-2024,SIGNA SPORTS UTD BV WT EXP 12/,U,Other OTC,5,5,0.00,0,0,999.99
SSVFF,15-08-2024,Southern Silver Exploration Co,U,Other OTC,48020,33096,45.09,14924,332875,1.00
SSVRF,15-08-2024,SUMMA SILVER CORP Common Share,U,Other OTC,16265,9995,62.73,6270,98014,1.00
SSYRF,15-08-2024,SASSY GOLD CORP Common Shares,U,Other OTC,16500,0,100.00,16500,18256,1.00
STAB,15-08-2024,STATERA BIOPHARMA INC Common S,U,Other OTC,80058,79819,0.30,239,3692,21.68
STAEF,15-08-2024,"Stanley Electric Co., Ltd Ordi",U,Other OTC,18352,13552,35.42,4800,0,999.99
STAL,15-08-2024,Star Alliance International Co,U,Other OTC,50,0,100.00,50,9642973,1.00
STBBF,15-08-2024,Strabag Se Villach Ordinary Sh,U,Other OTC,60,10,500.00,50,27,2.22
STBFF,15-08-2024,Suntory Beverage & Food Ltd Or,U,Other OTC,150247,42960,249.74,107287,0,999.99
STBFY,15-08-2024,Suntory Beverage & Food Ltd Am,U,Other OTC,2758,996,176.91,1762,62749,1.00
STBMF,15-08-2024,St. Barbara Ltd Ordinary Share,U,Other OTC,5704335,5704335,0.00,0,0,999.99
STCB,15-08-2024,"Starco Brands, Inc. Class A Co",U,Other OTC,8099,7581,6.83,518,168853,1.00
STCGF,15-08-2024,STACK CAP GROUP INC Common Sha,U,Other OTC,1475,1475,0.00,0,0,999.99
STCPF,15-08-2024,SELLA CAPITAL REAL ESTATED LTD,U,Other OTC,65,294,-77.89,-229,0,999.99
