issueSymbolIdentifier,settlementDate,issueName,marketCategoryCode,marketCategoryDescription,currentShortShareNumber,previousShortShareNumber,changePercent,percentageChangefromPreviousShort,averageShortShareNumber,daysToCoverNumber
FTMDF,15-08-2024,Fortune Minerals Ltd Ordinary,U,Other OTC,1964,22472,-91.26,-20508,42339,1.00
FTPSF,15-08-2024,FORTIS INC 1ST PREF SHS SER M,U,Other OTC,1254,0,100.00,1254,0,999.99
FTROF,15-08-2024,First Resources Ltd Ordinary s,U,Other OTC,1118921,1106021,1.17,12900,0,999.99
FTRS,15-08-2024,FUTURIS CO Common Stock,U,Other OTC,295,295,0.00,0,2652,1.00
FTTRF,15-08-2024,Forterra Plc Ordinary Shares G,U,Other OTC,2249,4035,-44.26,-1786,0,999.99
FTUAF,15-08-2024,Fuller Smith & Turner Plc A Or,U,Other OTC,30,30,0.00,0,0,999.99
FTWYF,15-08-2024,Freightways Ltd Ordinary Share,U,Other OTC,18502,18342,0.87,160,0,999.99
FTZFF,15-08-2024,FITZROY MINERALS INC COM (Cana,U,Other OTC,14876,12871,15.58,2005,13090,1.14
FUBAF,15-08-2024,Futaba Corporation Futaba Corp,U,Other OTC,6211,5012,23.92,1199,0,999.99
FUGRF,15-08-2024,FUGRO NV SHARES (Netherlands),U,Other OTC,77291,58051,33.14,19240,104,743.18
FUISF,15-08-2024,Fubon Financial Holding Compan,U,Other OTC,100,100,0.00,0,0,999.99
FUIZF,15-08-2024,Fubon Financial Holding Compan,U,Other OTC,95839,95839,0.00,0,0,999.99
FUJCF,15-08-2024,FUJI CO LTD HOKKAIDO Ordinary,U,Other OTC,18293,17082,7.09,1211,0,999.99
FUJHF,15-08-2024,Subaru Corp Ordinary Shares,U,Other OTC,646395,1755803,-63.19,-1109408,4824,134.00
FUJHY,15-08-2024,Subaru Corporation American De,U,Other OTC,59632,4057,1369.85,55575,586280,1.00
FUJIF,15-08-2024,FUJIFILM Holdings Corporation,U,Other OTC,1754030,1615084,8.60,138946,188,999.99
FUJIY,15-08-2024,FUJIFILM Holdings Corporation,U,Other OTC,67907,17248,293.71,50659,354162,1.00
FUJSF,15-08-2024,Fuji Seal Intl Inc Ordinary Sh,U,Other OTC,21275,11695,81.92,9580,0,999.99
FUJXF,15-08-2024,Fujimi Inc Ordinary Shares,U,Other OTC,105648,109579,-3.59,-3931,0,999.99
FUKTF,15-08-2024,FUKUYAMA TRANSPORTING CO LTD C,U,Other OTC,37905,43995,-13.84,-6090,0,999.99
FUKUF,15-08-2024,FUKUDA CORP SHS (Japan),U,Other OTC,372,672,-44.64,-300,0,999.99
FUNN,15-08-2024,Amfil Technologies Inc. Common,U,Other OTC,182515,0,100.00,182515,675845,1.00
FUORF,15-08-2024,"Fukuoka Reit Corp, Fukuoka Rei",U,Other OTC,97,85,14.12,12,0,999.99
FUPPF,15-08-2024,FUCHS SE Preference Shares,U,Other OTC,75655,75249,0.54,406,0,999.99
FURCF,15-08-2024,FORVIA SE Ordinary Shares,U,Other OTC,136497,221056,-38.25,-84559,168,812.48
FUUFF,15-08-2024,F3 URANIUM CORP Common Shares,U,Other OTC,1732524,1628558,6.38,103966,554098,3.13
FUUN,15-08-2024,Futurenet Inc Common Stock,U,Other OTC,1,1,0.00,0,5182,1.00
FUVV,15-08-2024,"Arcimoto, Inc. Common Stock",U,Other OTC,416123,422192,-1.44,-6069,6773,61.44
FUWAF,15-08-2024,Furukawa Elec Ltd Ordinary Sha,U,Other OTC,660205,548705,20.32,111500,4,999.99
FUWAY,15-08-2024,Furukawa Elec Ltd American Dep,U,Other OTC,6991,886,689.05,6105,5507,1.27
FUYGF,15-08-2024,"FUYO GENERAL LEASE CO LTD, TOK",U,Other OTC,2116,4716,-55.13,-2600,0,999.99
FUZAF,15-08-2024,AOYAMA ZAISAN NETWORKS CO LTD,U,Other OTC,6000,100,5900.00,5900,0,999.99
FWEDF,15-08-2024,FIREWEED METALS CORP Ordinary,U,Other OTC,37211,5254,608.24,31957,15374,2.42
FWFW,15-08-2024,"Flywheel Advanced Technology,",U,Other OTC,1900,1900,0.00,0,177,10.73
FXBY,15-08-2024,FOXBY CORP Common Stock,U,Other OTC,75,45,66.67,30,328,1.00
FXCNF,15-08-2024,FIH Mobile Ltd Ordinary Shares,U,Other OTC,2714271,2714271,0.00,0,545,999.99
FXCNY,15-08-2024,FIH Mobile Limited Unsponsored,U,Other OTC,2151,2158,-0.32,-7,226,9.52
FXFLF,15-08-2024,Fairfax Financial Holdings Ltd,U,Other OTC,184,0,100.00,184,69,2.67
FXLV,15-08-2024,F45 TRAINING HLDGS INC COM,U,Other OTC,99683,99851,-0.17,-168,81494,1.22
FXRIF,15-08-2024,FIXER INC Common Stock,U,Other OTC,18100,22600,-19.91,-4500,0,999.99
FXSRF,15-08-2024,FIXSTARS CORP Common Stock (Ja,U,Other OTC,145814,176614,-17.44,-30800,0,999.99
FYGGY,15-08-2024,Fuyao Glass Ind Group Co Ameri,U,Other OTC,330,390,-15.38,-60,24,13.75
FYIRF,15-08-2024,CADOUX LTD Ordinary Shares,U,Other OTC,112600,66500,69.32,46100,0,999.99
FYMNF,15-08-2024,Finlay Minerals Ltd Ordinary S,U,Other OTC,24075,33075,-27.21,-9000,4091,5.88
FZRO,15-08-2024,CS Diagnostics Corp. Common St,U,Other OTC,29,4849,-99.40,-4820,16390,1.00
GADS,15-08-2024,"Gadsden Properties, Inc. Commo",U,Other OTC,1551,1551,0.00,0,5,310.20
GAERF,15-08-2024,Grupo Aeroportuario del Centro,U,Other OTC,936011,755005,23.97,181006,0,999.99
GAHC,15-08-2024,"Global Arena Holding, Inc. Com",U,Other OTC,314999,0,100.00,314999,17355898,1.00
GAILF,15-08-2024,Gail India Ltd Reg S GDR,U,Other OTC,100,369,-72.90,-269,1,100.00
GALNF,15-08-2024,Galenica AG Ordinary Shares (S,U,Other OTC,85975,85594,0.45,381,0,999.99
GALOF,15-08-2024,Galore Res Inc Common shares (,U,Other OTC,24981,24981,0.00,0,26782,1.00
GAMCF,15-08-2024,"GAMMA COMMUNICATIONS PLC, SHS",U,Other OTC,28,897,-96.88,-869,0,999.99
GAMI,15-08-2024,"GAMCO Investors, Inc. Class A",U,Other OTC,4875,4936,-1.24,-61,2943,1.66
GANDF,15-08-2024,Gander Gold Corp Common Shares,U,Other OTC,10161,1718,491.44,8443,20776,1.00
GAQWF,15-08-2024,GENERATION ASIA I ACQUISITION,U,Other OTC,789,789,0.00,0,1818,1.00
GARPF,15-08-2024,Golden Agri-Resources Limited,U,Other OTC,1374693,1264793,8.69,109900,0,999.99
GARWF,15-08-2024,Golden Arrow Res Corp Common S,U,Other OTC,171753,74284,131.21,97469,373503,1.00
GASNF,15-08-2024,NATURGY ENERGY GROUP S A Ordin,U,Other OTC,8888,2263,292.75,6625,0,999.99
GASXF,15-08-2024,NG ENERGY INTL CORP COM (Canad,U,Other OTC,447442,435033,2.85,12409,12777,35.02
GAYMF,15-08-2024,Galway Metals Inc Common Share,U,Other OTC,21331,3875,450.48,17456,169132,1.00
GBAT,15-08-2024,GRAYSCALE BASIC ATTENTION TOKE,U,Other OTC,9851,8742,12.69,1109,9480,1.04
GBBGF,15-08-2024,Global Li-Ion Graphite Corp Or,U,Other OTC,725,0,100.00,725,2573,1.00
GBCMY,15-08-2024,Global Bio Chem Technology Gro,U,Other OTC,570,0,100.00,570,104,5.48
GBCS,15-08-2024,"Selectis Health, Inc. Common S",U,Other OTC,27,0,100.00,27,109,1.00
GBERF,15-08-2024,Geberit Ag Namen -AKT (Switzer,U,Other OTC,367443,383794,-4.26,-16351,61,999.99
GBERY,15-08-2024,Geberit Ag Jona Unsponsored AD,U,Other OTC,4435,2853,55.45,1582,10014,1.00
GBFH,15-08-2024,GBANK FINL HLDGS INC COM,U,Other OTC,880,257,242.41,623,5943,1.00
GBGPF,15-08-2024,GB GROUP PLC SHS (United Kingd,U,Other OTC,35627,38291,-6.96,-2664,0,999.99
GBIM,15-08-2024,GLOBEIMMUNE INC Common Stock,U,Other OTC,8427,8427,0.00,0,0,999.99
GBLBF,15-08-2024,Groupe Bruxelles Lambert New O,U,Other OTC,4390,3008,45.94,1382,9973,1.00
GBLRF,15-08-2024,GLOBAL LITHIUM RES LTD Ordinar,U,Other OTC,6,0,100.00,6,1,6.00
GBMIF,15-08-2024,Green Battery Minerals Inc Ord,U,Other OTC,10265,475,2061.05,9790,47978,1.00
GBNHF,15-08-2024,GREENBROOK TMS INC  Common Sha,U,Other OTC,17846,17846,0.00,0,329871,1.00
GBNXF,15-08-2024,"Gibson Energy, Inc. Common Sha",U,Other OTC,3055027,3056500,-0.05,-1473,2883,999.99
GBOOF,15-08-2024,Grupo Fin Banorte Ordinary Sha,U,Other OTC,3109833,3300902,-5.79,-191069,8846,351.55
GBOOY,15-08-2024,"Grupo Financiero Banorte, S.A.",U,Other OTC,11049,33,33381.82,11016,72142,1.00
GBRCF,15-08-2024,GOLD BULL RES CORP COM NEW (Ca,U,Other OTC,29,1077,-97.31,-1048,1931,1.00
GBRRF,15-08-2024,Gabriel Resources Ltd Ordinary,U,Other OTC,9349,34000,-72.50,-24651,30153,1.00
GBRSF,15-08-2024,Global One Real Estate Investm,U,Other OTC,1417,1463,-3.14,-46,0,999.99
GBXXY,15-08-2024,Grand Baoxin Auto Group Ltd Am,U,Other OTC,158,158,0.00,0,0,999.99
GCAAF,15-08-2024,Guardian Cap Grp Ltd Cl-A Ordi,U,Other OTC,6878,6978,-1.43,-100,277,24.83
GCAN,15-08-2024,Greater Cannabis Co Inc Common,U,Other OTC,1000,1000,0.00,0,1828198,1.00
GCCFF,15-08-2024,GOLDEN CARIBOO RES LTD COM NO,U,Other OTC,11705,23296,-49.76,-11591,30615,1.00
GCEC,15-08-2024,GS FIN CORP Other,U,Other OTC,1008,1008,0.00,0,0,999.99
GCEH,15-08-2024,"Global Clean Energy Holdings,",U,Other OTC,403,0,100.00,403,29874,1.00
GCEI,15-08-2024,"Global Clean Energy, Inc Commo",U,Other OTC,18444,2800,558.71,15644,513607,1.00
GCFFF,15-08-2024,Goldcliff Resource Corp Ordina,U,Other OTC,7408,7408,0.00,0,0,999.99
GCHEF,15-08-2024,Grupo Comercial Chedrui SAB CV,U,Other OTC,243572,52460,364.30,191112,1166,208.90
GCHHF,15-08-2024,Gooch & Housego PLC Ordinary S,U,Other OTC,87,0,100.00,87,301,1.00
GCLAF,15-08-2024,Grupo Clarin S A GDR CL B NEW,U,Other OTC,297777,297777,0.00,0,0,999.99
GCPEF,15-08-2024,GCL TECHNOLOGY HOLDINGS LIMITE,U,Other OTC,175357010,170826994,2.65,4530016,7733,999.99
GCSSF,15-08-2024,GECOSS CORP Ordinary Shares,U,Other OTC,300,500,-40.00,-200,0,999.99
GCWOF,15-08-2024,Grupo Cementos de Chihuahua SA,U,Other OTC,346375,215025,61.09,131350,18,999.99
GCXXF,15-08-2024,Granite Creek Copper Ltd. Comm,U,Other OTC,57478,7300,687.37,50178,87711,1.00
GDDFF,15-08-2024,Goodfood Mkt Corp Ordinary Sha,U,Other OTC,17418,36518,-52.30,-19100,55,316.69
GDELF,15-08-2024,Godo Steel Ltd. COM STK (Japan,U,Other OTC,15500,13700,13.14,1800,0,999.99
GDERF,15-08-2024,GALDERMA GROUP AG NAMEN AKT (S,U,Other OTC,314565,261972,20.08,52593,142,999.99
GDHLF,15-08-2024,GDS HLDGS LTD SHS CL A (Cayman,U,Other OTC,2321158,1986258,16.86,334900,0,999.99
GDIFF,15-08-2024,GDI Integrated Facility Servic,U,Other OTC,65127,62548,4.12,2579,604,107.83
GDLC,15-08-2024,Grayscale Digital Large Cap Fu,U,Other OTC,301,89,238.20,212,142014,1.00
GDLNF,15-08-2024,ENERGY TRANSITION MINERALS LTD,U,Other OTC,47025,17454,169.42,29571,35427,1.33
GDMIF,15-08-2024,GREEN MNG INNOVATION INC Ordin,U,Other OTC,18,18,0.00,0,91,1.00
GDMRF,15-08-2024,CANXGOLD MNG CORP Common Share,U,Other OTC,13045,13045,0.00,0,0,999.99
GDNGY,15-08-2024,Gudang Garam TBK PT  American,U,Other OTC,9639,8059,19.61,1580,6258,1.54
GDNPF,15-08-2024,Good Natured Prods Inc Ordinar,U,Other OTC,20563,0,100.00,20563,44083,1.00
GDQMF,15-08-2024,Goldquest Mining Corp Common S,U,Other OTC,135114,173710,-22.22,-38596,59082,2.29
GDRZF,15-08-2024,GOLD RESV INC Common Stock,U,Other OTC,55098,54218,1.62,880,57863,1.00
GDTRF,15-08-2024,GLADIATOR METALS CORP COM (Can,U,Other OTC,807,807,0.00,0,10005,1.00
GDVM,15-08-2024,Global Developments Inc. Commo,U,Other OTC,2600,6544,-60.27,-3944,641803,1.00
GEAGF,15-08-2024,GEA Group Ag Ordinary Shares (,U,Other OTC,23562,40716,-42.13,-17154,64,368.16
GEAHF,15-08-2024,Great Eagle Hldg H $0.50 Par O,U,Other OTC,50,50,0.00,0,2000,1.00
GEATF,15-08-2024,Radiko Holdings Corp Ordinary,U,Other OTC,916,916,0.00,0,0,999.99
GEBHF,15-08-2024,Genting Berhad Ord Ordinary Sh,U,Other OTC,8578,0,100.00,8578,160,53.61
GEBHY,15-08-2024,Genting Berhad Sponsored ADR (,U,Other OTC,39127,41397,-5.48,-2270,5564,7.03
GEBRF,15-08-2024,GREENBRIAR SUSTAINABLE LIVING,U,Other OTC,6842,6842,0.00,0,2495,2.74
GECFF,15-08-2024,Gecina Act Nom (France),U,Other OTC,20407,49606,-58.86,-29199,75,272.09
GECSF,15-08-2024,GLOBAL ED CMNTYS CORP Common S,U,Other OTC,2000,7629,-73.78,-5629,7818,1.00
GEDUF,15-08-2024,G8 Education LTD Common Shares,U,Other OTC,19800,19800,0.00,0,0,999.99
GEGCF,15-08-2024,GREAT EAGLE GOLD CORP Common S,U,Other OTC,70,0,100.00,70,27655,1.00
GEGR,15-08-2024,"Gaensel Energy Group, Inc. Com",U,Other OTC,2517,0,100.00,2517,730876,1.00
GEGYF,15-08-2024,Genel Energy PLC Ordinary Shar,U,Other OTC,157875,7924,1892.36,149951,0,999.99
GEGYY,15-08-2024,Genel Energy PLC Unsponsored A,U,Other OTC,197,347,-43.23,-150,809,1.00
GEHDY,15-08-2024,Great Eastern Holdings Ltd Uns,U,Other OTC,2,2,0.00,0,0,999.99
GELNF,15-08-2024,GELION PLC Ordinary Shares,U,Other OTC,1157,1157,0.00,0,491,2.36
GELYF,15-08-2024,Geely Automobile Holdings Ltd,U,Other OTC,2411644,1875711,28.57,535933,73958,32.61
GELYY,15-08-2024,Geely Automobile Holding Ltd U,U,Other OTC,8836,2304,283.51,6532,74859,1.00
GEMSF,15-08-2024,Infinity Stone Ventures Corp C,U,Other OTC,6622,6709,-1.30,-87,37122,1.00
GENDF,15-08-2024,GENDA INC Common Stock,U,Other OTC,34800,343558,-89.87,-308758,0,999.99
GENGF,15-08-2024,Gear Energy Ltd Common Shares,U,Other OTC,1819098,1801833,0.96,17265,235435,7.73
GENMF,15-08-2024,Generation Mining Limited  Com,U,Other OTC,48524,7502,546.81,41022,40288,1.20
GENN,15-08-2024,"Genesis Healthcare, Inc.",U,Other OTC,19438,19438,0.00,0,1365,14.24
GENSF,15-08-2024,Genus Plc Ordinary Shares,U,Other OTC,604,1756,-65.60,-1152,55,10.98
GENSY,15-08-2024,Genus Plc Unsponsored ADR (Uni,U,Other OTC,100,100,0.00,0,0,999.99
GEODF,15-08-2024,Geodrill Limited Ordinary Shar,U,Other OTC,3364,36817,-90.86,-33453,88941,1.00
GEOHF,15-08-2024,GEO HLDGS CORP SHS (Japan),U,Other OTC,17489,9389,86.27,8100,0,999.99
GERS,15-08-2024,Greenshift Corporation Common,U,Other OTC,800,500,60.00,300,23516,1.00
GETR,15-08-2024,GETAROUND INC,U,Other OTC,4064,40949,-90.08,-36885,530690,1.00
GETRW,15-08-2024,GETAROUND INC WT EXP 03/09/202,U,Other OTC,4,4,0.00,0,2742,1.00
GEVI,15-08-2024,GENERAL ENTERPRISE VENTURES IN,U,Other OTC,249,858,-70.98,-609,32641,1.00
GFASY,15-08-2024,"Gafisa, S.A. American Deposita",U,Other OTC,2095,2095,0.00,0,272,7.70
GFCOF,15-08-2024,Good Flour Corp.  Ordinary Sha,U,Other OTC,6352,6772,-6.20,-420,307,20.69
GFDV,15-08-2024,"General Finance & Development,",U,Other OTC,3,3,0.00,0,0,999.99
GFELF,15-08-2024,GOODFELLOW INC COM (Canada),U,Other OTC,34,34,0.00,0,0,999.99
GFFTF,15-08-2024,GIFTEE INC COM STK (Japan),U,Other OTC,851140,841489,1.15,9651,0,999.99
GFGSF,15-08-2024,GFG Resources Inc. Ordinary Sh,U,Other OTC,196119,850,22972.82,195269,428236,1.00
GFIOF,15-08-2024,Gold Fields Ltd. Ordinary Shar,U,Other OTC,333112,293430,13.52,39682,1336,249.34
GGAAF,15-08-2024,GENESIS GROWTH TECH ACQUISITIO,U,Other OTC,936,565,65.66,371,1,936.00
GGAUF,15-08-2024,GENESIS GROWTH TECH ACQUISITIO,U,Other OTC,246,246,0.00,0,0,999.99
GGAWF,15-08-2024,GENESIS GROWTH TECH ACQUISITIO,U,Other OTC,3319,3319,0.00,0,30679,1.00
GGBBF,15-08-2024,Lxrandco Inc Ordinary Shares,U,Other OTC,5000,5000,0.00,0,0,999.99
GGBL,15-08-2024,Guar Global Ltd. Common Stock,U,Other OTC,6,6,0.00,0,0,999.99
GGDVF,15-08-2024,Guangdong Investment Ltd Ordin,U,Other OTC,30055577,32275577,-6.88,-2220000,16727,999.99
GGEI,15-08-2024,GREEN GIANT INC COM NEW,U,Other OTC,486,142,242.25,344,201813,1.00
GGGOF,15-08-2024,GOLCONDA GOLD LTD Common Share,U,Other OTC,80391,49606,62.06,30785,184435,1.00
GGGSF,15-08-2024,Greggs plc Ordinary Shares (Un,U,Other OTC,509,1977,-74.25,-1468,4,127.25
GGGSY,15-08-2024,Greggs plc Unsponsored ADR (UK,U,Other OTC,793,1160,-31.64,-367,226,3.51
GGII,15-08-2024,"Green Globe International, Inc",U,Other OTC,13750,0,100.00,13750,5366429,1.00
GGLDF,15-08-2024,Getchell Gold Corporation Comm,U,Other OTC,10839,254,4167.32,10585,70731,1.00
GGNDF,15-08-2024,GN Great Nordic Ltd Ordinary S,U,Other OTC,1760660,1619590,8.71,141070,8,999.99
GGPXF,15-08-2024,G-Resources Group Ltd Ordinary,U,Other OTC,4278,4278,0.00,0,0,999.99
GGRGF,15-08-2024,GROUPE GORGE SA Ordinary Share,U,Other OTC,9564,11629,-17.76,-2065,55,173.89
GGXXF,15-08-2024,GGX Gold Corp. Ordinary Shares,U,Other OTC,1698,100,1598.00,1598,1001,1.70
GHBWF,15-08-2024,Glass House Brands Inc. Warran,U,Other OTC,1397,2319,-39.76,-922,27487,1.00
GHIFF,15-08-2024,"Gamehost, Inc. Ordinary Shares",U,Other OTC,100,100,0.00,0,21,4.76
GHIL,15-08-2024,"Green and Hill Industries, Inc",U,Other OTC,400,400,0.00,0,137,2.92
GIFLF,15-08-2024,Grifols Sa Barcelona Ordinary,U,Other OTC,1384005,1144912,20.88,239093,927,999.99
GIFOF,15-08-2024,Grifols Sa Barcelona Ordinary,U,Other OTC,318786,202126,57.72,116660,0,999.99
GIGA,15-08-2024,GIGA TRONICS INC COM NO PAR,U,Other OTC,14407,4,360075.00,14403,11215,1.28
GIGI,15-08-2024,Gaming Innovation Group Inc. C,U,Other OTC,1194,1194,0.00,0,0,999.99
GIGNF,15-08-2024,GENTING SINGAPORE LTD Ordinary,U,Other OTC,9766031,11172424,-12.59,-1406393,499,999.99
GIGNY,15-08-2024,Genting Singapore Limited Amer,U,Other OTC,247,249,-0.80,-2,14,17.64
GIKLY,15-08-2024,Grifols Sa Barcelona Sponsored,U,Other OTC,180,1241,-85.50,-1061,9631,1.00
GIPIF,15-08-2024,GREEN IMPACT PARTNERS INC Comm,U,Other OTC,3,3,0.00,0,91,1.00
GIVPY,15-08-2024,Grupo de Inversiones Surameric,U,Other OTC,100,100,0.00,0,0,999.99
GJNSF,15-08-2024,Gjensidige Forsikring Asa Ordi,U,Other OTC,397505,344965,15.23,52540,0,999.99
GJNSY,15-08-2024,Gjensidige Forsikring Asa Unsp,U,Other OTC,971,2643,-63.26,-1672,5498,1.00
GKIN,15-08-2024,Guskin Gold Corp. Common Stock,U,Other OTC,4500,4500,0.00,0,2,999.99
GKPRF,15-08-2024,GATEKEEPER SYS INC Ordinary Sh,U,Other OTC,50555,3900,1196.28,46655,155696,1.00
GKSGF,15-08-2024,Grenekeleasing Ag Baden Ordina,U,Other OTC,313329,329239,-4.83,-15910,0,999.99
GLAE,15-08-2024,"GlassBridge Enterprises, Inc.",U,Other OTC,36,36,0.00,0,0,999.99
GLAI,15-08-2024,Global AI Inc. Common Stock,U,Other OTC,557,557,0.00,0,36,15.47
GLAPF,15-08-2024,Glanbia Plc Ordinary Shares,U,Other OTC,144,144,0.00,0,0,999.99
GLASF,15-08-2024,Glass House Brands Inc. Common,U,Other OTC,263200,228904,14.98,34296,292185,1.00
GLATF,15-08-2024,Global Atomic Corp Ordinary Sh,U,Other OTC,4073961,5520849,-26.21,-1446888,373358,10.91
GLAXF,15-08-2024,GSK PLC  Ordinary Shares,U,Other OTC,3317893,3326241,-0.25,-8348,3217,999.99
GLBIF,15-08-2024,GLOBAL INVTS LTD SHS (Singapor,U,Other OTC,32016,32016,0.00,0,0,999.99
GLBR,15-08-2024,Global Brokerage Inc. Class A,U,Other OTC,2007,2007,0.00,0,10,200.70
GLBXF,15-08-2024,Globex Mining Enterprises Inc.,U,Other OTC,812,3107,-73.87,-2295,9466,1.00
GLCNF,15-08-2024,"Glencore Xstrata PLC, St. Heli",U,Other OTC,2709950,3073429,-11.83,-363479,117512,23.06
GLFGF,15-08-2024,GLOBAL FASHION GROUP SA Ordina,U,Other OTC,432550,432550,0.00,0,0,999.99
GLFH,15-08-2024,Galenfeha Inc Common Stock,U,Other OTC,1031,1031,0.00,0,32973,1.00
GLFN,15-08-2024,McHenry Metals Golf Corporatio,U,Other OTC,100,100,0.00,0,0,999.99
GLGDF,15-08-2024,"GoGold Resources, Inc. Ordinar",U,Other OTC,2044498,2211061,-7.53,-166563,218957,9.34
GLGI,15-08-2024,"Greystone Logistics, Inc. Comm",U,Other OTC,106,52,103.85,54,19111,1.00
GLGLF,15-08-2024,GLG Life Tech Corp. Ordinary S,U,Other OTC,116,116,0.00,0,367,1.00
GLIOF,15-08-2024,PANTHER MINERALS INC Common Sh,U,Other OTC,20381,0,100.00,20381,85918,1.00
GLIV,15-08-2024,GRAYSCALE LIVEPEER TR LPT SHS,U,Other OTC,722,693,4.18,29,2229,1.00
GLMFF,15-08-2024,Glacier Media Inc Ordinary Sha,U,Other OTC,313053,313053,0.00,0,0,999.99
GLNCY,15-08-2024,GLENCORE PLC American Deposita,U,Other OTC,140674,19951,605.10,120723,1403216,1.00
GLNK,15-08-2024,GRAYSCALE CHAINLINK TR LINK UN,U,Other OTC,8501,7242,17.38,1259,5198,1.64
GLNLF,15-08-2024,GALAN LITHIUM LTD Ordinary Sha,U,Other OTC,1024088,974088,5.13,50000,38206,26.80
GLPEF,15-08-2024,"Galp Energia, SA, Lisboa Reg S",U,Other OTC,558524,728303,-23.31,-169779,568,983.32
GLPEY,15-08-2024,"Galp Energia, SA, Lisboa Unspo",U,Other OTC,33199,3906,749.95,29293,77096,1.00
GLPGF,15-08-2024,Galapagos NV Ordinary Shares,U,Other OTC,245393,242957,1.00,2436,0,999.99
GLPJF,15-08-2024,GLP J REIT Ordinary Shares,U,Other OTC,8682,9757,-11.02,-1075,5,999.99
GLRI,15-08-2024,GLORI ENERGY INC Common Stock,U,Other OTC,30,30,0.00,0,909,1.00
GLSHQ,15-08-2024,GELESIS HLDGS INC Common Stock,U,Other OTC,93321,93321,0.00,0,0,999.99
GLSWQ,15-08-2024,"GELESIS HLDGS INC Warrants, ea",U,Other OTC,797,797,0.00,0,764,1.04
GLTIL,15-08-2024,Globaltrans Invt Plc Sponsored,U,Other OTC,522500,522500,0.00,0,0,999.99
GLUC,15-08-2024,"Glucose Health, Inc Common Sto",U,Other OTC,974,2135,-54.38,-1161,8873,1.00
GLVIF,15-08-2024,GULLIVER INTERNATIONAL CO LTD,U,Other OTC,138151,153251,-9.85,-15100,0,999.99
GLVT,15-08-2024,GREENLIT VENTURES INC DEL COM,U,Other OTC,1,1,0.00,0,10,1.00
GLXZ,15-08-2024,"Galaxy Gaming, Inc. Common Sto",U,Other OTC,30739,47308,-35.02,-16569,207542,1.00
GLYYF,15-08-2024,"Glory, Ltd. Ordinary Shares (J",U,Other OTC,23963,42663,-43.83,-18700,0,999.99
GLYYY,15-08-2024,Glory Ltd Unsponsord ADR (Japa,U,Other OTC,26,25,4.00,1,1,26.00
GMBKF,15-08-2024,Gunma Bank Ltd Ordinary Shares,U,Other OTC,530530,633930,-16.31,-103400,0,999.99
GMBL,15-08-2024,Esports Entertainment Group In,U,Other OTC,12348,8523,44.88,3825,3048,4.05
GMBLP,15-08-2024,Esports Entertainment Group In,U,Other OTC,2649,359,637.88,2290,2270,1.17
GMBLW,15-08-2024,"Esports Entertainment Group, I",U,Other OTC,594,794,-25.19,-200,2874,1.00
GMBXF,15-08-2024,Grupo Mexico SA De CV Ordinary,U,Other OTC,1584852,2575810,-38.47,-990958,20622,76.85
GMDMF,15-08-2024,Gem Diamonds Ltd. Ordinary Sha,U,Other OTC,3085,3095,-0.32,-10,1818,1.70
GMER,15-08-2024,"Good Gaming, Inc. Common Stock",U,Other OTC,1387,1310,5.88,77,144998,1.00
GMETF,15-08-2024,GAMEON ENTMT TECHNOLOGIES INC,U,Other OTC,1005,855,17.54,150,2047,1.00
GMGMF,15-08-2024,GRAPHENE MFG GROUP LTD SHS (Au,U,Other OTC,148118,90965,62.83,57153,181565,1.00
GMGSF,15-08-2024,Goodman Group Sydney NSW Stapl,U,Other OTC,2785993,2969436,-6.18,-183443,878,999.99
GMHLF,15-08-2024,Gam Holding Ag Ordinary Shares,U,Other OTC,41594,51711,-19.56,-10117,0,999.99
GMINF,15-08-2024,G MNG VENTURES CORP NEW COM (C,U,Other OTC,471026,242231,94.45,228795,126911,3.71
GMLPF,15-08-2024,Golar LNG Partners LP 8.75% Se,U,Other OTC,1928,1928,0.00,0,6853,1.00
GMOGF,15-08-2024,GMO GLOBALSIGN HLDGS K K  Comm,U,Other OTC,4405,2905,51.64,1500,0,999.99
GMOYF,15-08-2024,GMO INTERNET INC Ordinary Shar,U,Other OTC,18909,20501,-7.77,-1592,382,49.50
GMPR,15-08-2024,Gourmet Provisions Internation,U,Other OTC,234292,89292,162.39,145000,338726297,1.00
GMPUF,15-08-2024,GESTAMP Automocion S A Accione,U,Other OTC,188,188,0.00,0,0,999.99
GMPW,15-08-2024,GiveMePower Corporation Common,U,Other OTC,4673,4673,0.00,0,279644,1.00
GMPXF,15-08-2024,RF Capital Group Inc Common Sh,U,Other OTC,231,2356,-90.20,-2125,5264,1.00
GMTLF,15-08-2024,GUARDIAN METAL RES PLC ORD GBP,U,Other OTC,853,1327,-35.72,-474,2919,1.00
GMTNF,15-08-2024,GOLD MTN MNG CORP COM (Canada),U,Other OTC,5988,500,1097.60,5488,69709,1.00
GMVDF,15-08-2024,G MED INNOVATIONS SHS NEW US$0,U,Other OTC,1010,1010,0.00,0,2,505.00
GMVHF,15-08-2024,ENTAIN PLC Ordinary Shares,U,Other OTC,1487272,1396282,6.52,90990,24845,59.86
GMVHY,15-08-2024,ENTAIN PLC American Depositary,U,Other OTC,17274,30828,-43.97,-13554,172697,1.00
GMWKF,15-08-2024,Games Workshop Grp Ord Uk Ordi,U,Other OTC,42370,42350,0.05,20,588,72.06
